0:31:11.554320,161658,1263
0:31:12.500338,161761,1264
0:31:14.108497,162047,1265
0:31:16.971817,162333,1266
0:31:19.739825,162620,1267
0:31:20.845887,162908,1268
0:31:22.428407,163194,1269
0:31:25.190490,163479,1270
0:31:27.544658,163650,1271
0:31:28.467301,163754,1272
0:31:30.289597,163884,1273
0:31:32.208483,163966,1274
0:31:34.741664,164044,1275
0:31:35.219665,164090,1276
0:31:37.028538,164159,1277
0:31:38.949980,164209,1278
0:31:42.177637,164314,1279
0:31:43.124441,164419,1280
0:31:44.009355,164497,1281
0:31:45.783741,164543,1282
0:31:49.187212,164629,1283
0:31:49.756632,164698,1284
0:31:50.680404,164758,1285
0:31:52.432941,164827,1286
0:31:55.892248,164873,1287
0:31:56.889295,164954,1288
0:31:57.395521,165018,1289
0:31:59.071161,165087,1290
0:32:03.470817,165255,1291
0:32:03.829185,165333,1292
0:32:04.947672,165487,1293
0:32:05.977867,165565,1294
0:32:10.125782,165611,1295
0:32:10.744357,165686,1296
0:32:11.608180,165756,1297
0:32:12.580173,165802,1298
0:32:16.865896,165871,1299
0:32:17.671444,165946,1300
0:32:18.320801,165992,1301
0:32:19.490188,166070,1302
0:32:24.410519,166123,1303
0:32:24.845017,166198,1304
0:32:25.231574,166244,1305
0:32:26.343836,166313,1306
0:32:31.181150,166359,1307
0:32:31.784011,166437,1308
0:32:31.866022,166507,1309
0:32:32.960704,166553,1310
0:32:38.087426,166628,1311
0:32:38.412587,166676,1312
0:32:39.875105,166976,1313
0:32:39.875703,167027,1314
0:32:44.847230,167073,1315
0:32:45.395471,167149,1316
0:32:46.588463,167195,1317
0:32:47.034003,167298,1318
0:32:51.508874,167345,1319
0:32:52.080861,167412,1320
0:32:53.254529,167458,1321
0:32:53.983372,167531,1322
0:32:58.186586,167577,1323
0:32:59.225764,167666,1324
0:32:59.870555,167722,1325
0:33:00.964843,167795,1326
0:33:04.903854,167841,1327
0:33:06.133963,167918,1328
0:33:07.364688,168088,1329
0:33:08.028352,168161,1330
0:33:12.052724,168235,1331
0:33:12.858671,168292,1332
0:33:13.989034,168359,1333
0:33:14.671922,168406,1334
0:33:19.070770,168479,1335
0:33:19.556788,168526,1336
0:33:20.963264,168611,1337
0:33:21.352033,168658,1338
0:33:25.816012,168725,1339
0:33:26.282541,168772,1340
0:33:27.650037,168839,1341
0:33:28.046119,168886,1342
0:33:32.548883,168953,1343
0:33:32.987597,169003,1344
0:33:34.339228,169070,1345
0:33:34.762613,169122,1346
0:33:39.495049,169195,1347
0:33:39.999076,169260,1348
0:33:41.488935,169339,1349
0:33:41.949868,169439,1350
0:33:46.108379,169506,1351
0:33:47.829040,169708,1352
0:33:48.494290,169783,1353
0:33:48.974354,169856,1354
0:33:52.871996,169923,1355
0:33:54.505235,169970,1356
0:33:55.488245,170043,1357
0:33:55.727201,170111,1358
0:33:59.492646,170157,1359
0:34:01.238452,170224,1360
0:34:02.082430,170271,1361
0:34:02.420578,170338,1362
0:34:06.429042,170414,1363
0:34:08.172727,170490,1364
0:34:08.951675,170537,1365
0:34:09.321578,170614,1366
0:34:13.091897,170661,1367
0:34:16.155156,170939,1368
0:34:16.425816,171097,1369
0:34:16.567470,171177,1370
0:34:19.781714,171230,1371
0:34:23.306864,171310,1372
0:34:23.710323,171391,1373
0:34:23.736893,171478,1374
0:34:26.667590,171524,1375
0:34:30.200023,171604,1376
0:34:30.406095,171663,1377
0:34:33.317972,171734,1378
0:34:35.480068,171805,1379
0:34:37.142339,171876,1380
0:34:37.231392,171956,1381
0:34:40.347163,172030,1382
0:34:42.205575,172076,1383
0:34:44.186756,172159,1384
